Hotel,Source,Text
ARIA Sky Suites,TripAdvisor,"I traveled with three other people.  We were in the private area of the resort where you need a key to access the elevator.  All restaurants were excellent, as was the staff and accommodations.  We shared a two bedroom, two bath condo which was always well stocked with beverages, snacks, towels, soaps, etc.  The living area, bedrooms and bathrooms were luxurious.  Our room had a wonderful view of the city.  We saw Cher who was awesome and The Beatles Love which was also awesome.  Everywhere we ate, whether it was burgers, pizza, Thai or Beef Wellington, was excellent.  I highly recommend to anyone."
ARIA Sky Suites,TripAdvisor,"Spent four amazing nights at Aria Sky Suites 52016 to be exact. What an experience this was! I had an amazing view of Las Vegas, living room, dining room, bedroom, 1.5 bathrooms. multiple TVs, bar area, walk in closet etc. All lights, blinds, sheers etc controlled by touch controls and tablets. Perhaps the smartest room I ever stayed in and I thoroughly enjoyed it. Can't wait to return!"
ARIA Sky Suites,TripAdvisor,Very peaceful and elegant. Nice view. Balconies are long and have furniture. Garden tubs. Lots of places to eat in the building. They have drinks in the refrigerator. Overall the stay here was terrific.
ARIA Sky Suites,TripAdvisor,"From pickup at the airport via limo to the amazing room, overall experience was great.  However, 26-016 seemed a little older and had some cleanliness issues (stain on carpet and paper garbage in closet.  "
ARIA Sky Suites,TripAdvisor,"Staff was very accommodating. Penthouse was amazing. Some features in room have trouble/didn’t work, but overall a fantastic stay. Worth the money and will certainly consider returning in the future. ."
ARIA Sky Suites,TripAdvisor,"Just got back from 4 night stay with two Sky Suites.  Bellman was just leaving bags in hallway (OK, maybe COVID thing) but when I asked him to explain the automation devices to my guests in the other room of the two bedroom suite, he seemed put-out and gave them a 60 second explanation.  Lightbulbs burned out.  I wish they had more people wiping down slots.  The BJ tables were fine."
Caesars Palace,TripAdvisor,We stayed here for three nights . 2 other couples also stayed here. We did the Augustus tower and one of the couples did nobu. I loved my room at the Augustus tower but seeing my friends suite at nobu was awesome. All in all we all liked ceasers as we felt safe. Walking in the strip in some areas esp by billagio and Paris did not feel that safe and wound up staying closer To ceasers. My only complaint is no fridge and the one that is in the trim is stocked with their overpriced stuff and cannot be used for personal use 
Caesars Palace,TripAdvisor,"From the Limo pick-up to the VIP check-in, our stay was as good as it could be during Covid times. Check-in we had Debub assist us and she was excellent. Limited menus at restaurants, but the food was great. The Pools, just beautiful. Rented a Cabana and had the biggest one. Had a ball. Big shout out to Daniel, he made my stay at the Pool everyday better. Always very attentive. All in all if your going to Vegas Caesars is top notch. Suite was beautiful."
Caesars Palace,TripAdvisor,Awful place. When you get your bill back from this place they charge you $7 for breathing their oxygen. Had to call housekeeping and got charged for the call. I’ve been trying to get ahold of someone to see what cost an additional $550. The gold nugget was better.
Caesars Palace,TripAdvisor,"We arrived at caesars palace to stay in our “classic” room, and the lady at the front desk upsold me to a “fancy room with a nice view” only to find out that the only view was of some A/C units/utility boxes. I tried talking to guest services regarding this and they told me I had to pay extra to get moved even though they promised a room with a nice view. We then decided to just settle with what they gave us only to find out that the bed was broken and slanted down to the right. They still wouldn’t move us. On top of all that, the wifi was absolutely garbage and we couldn’t even watch a single movie using it, and in order to connect more than 2 devices to the wifi cost $15/device even though we spent $60/night for resort fees which covers WiFi.   This was our first time staying here, and definitely our last. The Bellagio is a million times nicer/friendlier than this garbage.…"
Caesars Palace,TripAdvisor,"Stayed in a King Suite in the Palace Tower at a great price during these Covid times. Room was awesome. Comfortable bed and incredible walk in shower.  Very quiet. Nice views of the pool area. Caesars is a classic Vegas hotel that has aged well and maintains a good balance between classiness and overindulgence. My only gripe was the check in process. After taking the time to check in online, we arrived at the hotel to find all the express check in kiosks  closed and roped off forcing us to stand in a 30 min queue on a Thursday afternoon to check in. Maybe done to reduce spreading Covid but having someone standing there spraying some hand sanitizer in everyone's hand before using the kiosks would have been much better than making hundreds of people stand around in a queue together in an enclosed non ventilated space for 30 minutes especially with half the folks not wearing their mask correctly hanging below their nose.…"
Caesars Palace,TripAdvisor,Grace was a very kind person. we loved her! We appreciate all she did for my pregnant wife thank you Grace! We will not forget your kind service and the wonderful attitude you had when you were helping us 
Caesars Palace,TripAdvisor,"October 2020 stayed in the Julius tower 2 queens non smoking.  Room was very clean and had standard room but bathroom was large and shower was wonderful.  This tower dumps you right into the casino, which we liked.  Friendly staff and very clean casino.  We would stay here again."
Caesars Palace,TripAdvisor,We stayed at the augustus strip view room. The room and bathroom were dirty with suspicious stains in the wall. The parcel center was a chaos and customer service was non existance. To book the pool you had to send a text... how old is that.
Caesars Palace,TripAdvisor,Safe environment  where everyone masked up and the hotel maintained social distancing throughout the hotel and casino. The service staff were great and the registration desk staff was extremely helpful. 
Caesars Palace,TripAdvisor,"Me and el viejo had an amazing stay at Caesars this past weekend!    We did a two night stay and both check in and check out we're easy and simple but that might have been due to the fact that we arrived at 9 am on Friday and paid the extra $70 for early check in and also checked out before 10 am.  In my opinion getting there early and paying the extra money was worth it because when we passed by the check in area after 12 pm it was PACKED, even the express check in/out lines were long.   Our room was cleaned really well and was spacious. A bonus was the hot tub in the bathroom. There were snacks in the room but obviously for an extra charge...$8 for a small can of Pringles? No ma'am I'm good. Our view wasn't the best (hello air conditioner units) but it was no biggie.   My…"
Caesars Palace,TripAdvisor,"I flew from Dallas Tx to spend my birthday in Vegas at Caesars. Requested a smoking room and of course now they let you know they don’t have any. Asked to cancel my reservation and go else where and they said I would still be charged for canceling. So I stayed. Check in was smooth until I got in the room. I got to the room and alerted front desk that my room was not clean. They didn’t care especially while COVID is still strong. No one wantsto get sick if there is proper protocol. Bed had hair and blood in it , tub wasn’t clean , tiles were dirty and mini bar had not yet been restocked. They finally sent someone. She didn’t speak much English,she was smart and rude. I showed her the blood in the bed I had already taken pictures of she rub something on it and said no it’s not…"
Caesars Palace,TripAdvisor,"Weekends are just terrible, overcrowding drunk, rude inconsiderate people. The hotel only cares about filling rooms at any cost. This used to be an outstanding resort that has turned into nothing more than a cheap after thought, I will never visit this resort again."
Caesars Palace,TripAdvisor,"Right now there are limited restaurants, shops and amenities available. Price was reasonable for the inconvenience. Casino areas was extremely smoky even though crowd was not to capacity. Air filter system made me nervous. Pulled back the covers on my bed and there were small hairs on the sheet. Made me very uncomfortable, I pulled the top sheet over it and slept on top of that one...sigh...I chalked it up to Covid 19. I didnt ask for a change because I didnt want anyone else to enter the room..sigh."
Caesars Palace,TripAdvisor,The casino was so big that I was afraid to go anywhere on my own for fear of not finding my room again.   COFFEE is $10 per cup and there's no machine provided in the room.  No fridge either.   Those were about the only let downs.  Other than that it was beautiful   People were nice.  I liked Express check in and out.
Caesars Palace,TripAdvisor," Great service, beautiful clean room and friendly atmosphere.  Machines well cleaned and spaced out seating, dealers and tables also practicing covid safety. Ate at most of their restaurants! Pronto, Americano Cafe, Mesa, Old Homestead all delicious...fun to get out of my house to eat great food and gamble in a safe environment.  "
Caesars Palace,TripAdvisor,"Really enjoyed staying here, the room and service was extremely enjoyable. Every restaurant was on the high side of pricing but i’m sure the quality is why. I mostly went around the strip to eat where the food was more around my price range of like 15-20 dollars a plate. "
Caesars Palace,TripAdvisor,"As magic as Las Vegas, you have everything inside the hotel, restaurants, casino, shopping, OMNIA, but on COVID season it’s a little sad to see very few people everywhere it’s also enjoyable because you will get the best pictures of everything without people. You need to use mask all time and in restaurants until you get your drinks."
Caesars Palace,TripAdvisor,We arrived very late due to traffic and the line to check in was out the door. Kevin H. was able to check us in and still be cheery and personable. it was refreshing to have someone professional and attentive in spite of how many people he has been working with all night.   he gave us the feeling that we were his main priority and reassured we were taken care of.
Caesars Palace,TripAdvisor,"Unless you are a high roller, do NOT stay here. I have had better customer service at a Super 8. I am not joking or exaggerating.  We booked a king smoking. One week after booking, all hotel rooms went non smoking.  No one called to tell us. It was the last place in Vegas allowing smoking rooms in all of Vegas. All because of Covid. Ok fine. But no social distancing in casinos and plenty of smoking there and at the pool. That does not seem logical to me?  Our room is dirty and has no coffee pot at all. They lied and said it was because of Covid. Three of our neighbors have them and at no charge. Every day we beg for more towels.  This all after over one hour wait at the only check in desk now. ((Due to Covid)). They claimed that the computers were “down”.  There is so much more,…"
Caesars Palace,TripAdvisor,Five star rating over all on our two days stay. From the day we checked in until we checked out was a very great experience. We have decided we will definitely return for another stay in the near future. 
NoMad Las Vegas,TripAdvisor,"From the moment the taxi drops you off or you park, the staff and ambience and everything that the NoMad has to offer is STELLAR!  I cannot recommend a place more.  It is that kind of bottom to top and back down again experience that is 5 out of 5 and if I could give it an 8 out of 5 I would.  Great meals.  Incredible, elegant rooms, staff beyond compare, with vibrant casino and atmosphere...this is top of the line."
NoMad Las Vegas,TripAdvisor,"Nomad is one of those rare hotels that’s so enjoyable - one is tempted not to leave a review in an attempt to keep it a secret.  The interior designer of this hotel is simply brilliant. The dark, cozy lobby and common areas and Parisian inspired room decor creates a incredibly comfortable escape from the bling of the strip. Truly one of the most comfortable hotels I’ve ever visited.  Everything from the real hardwood floors, bathroom tile, base molding, crown molding, solid core doors and even the old fashioned looking wiring on the lamps reminds me of a hotel room in France.  We’ve been here for 4 nights and just extended for another 6 nights as we’ve yet to hear a single noise from a neighbor or slamming door. The sound proofing seems exceptional (or we don’t have any neighbors near us).  The entire hotel and casino is now smoke free. No constant smell of pot!  While many of the MGM properties, including Aria, downgraded their once great sheets, the sheets here are soft and not too light and the fully stuffed down pillows are perfect!!!  The fitness center has ample cardio, high end Hoist weight lifting machines and free weights.  Finally, some of the best dining in all of Vegas is in the building (Eataly, Bavette’s, LaLa Noodle) or a short walk away (Blossom, Javiers, Mastro’s).…"
NoMad Las Vegas,TripAdvisor,We were able to check in early and had a wonderful experience with Walter at the front desk.  He was so accommodating and we stayed there two nights October 5-7.   The Nomad had just reopened after being closed during the pandemic. We had a room on the 31st floor and it was beautiful and well laid out.  I would stay here again in a heartbeat. It was very challenging to find and especially to check in.  I needed a medical fridge and they acknowledged very quickly.  Eately was open but many of the restaurants were not. Primrose was the only thing available for coffee in the morning.  Not great bang for your buck but it did for the moment.  Non smoking casino and hotel now and we were very excited for that.  Would definitely stay there again.  Housekeeping was very accommodating as well.…
NoMad Las Vegas,TripAdvisor,"We stayed for one night in January.  The room was large and it had two bathrooms (1 full and 1 half).  There was a living area and a separate bedroom.  I liked the style and design of the room.  The negative part of the stay was the day of check out.  We received a 4pm checkout through Amex Fine Hotels & Resorts.  Starting around 1pm the afternoon of checkout we got a knock on the door from housekeeping asking if we were leaving.  We were taking a nap at the time, so that was extremely frustrating.  I said we had until 4pm to checkout.   Someone came back again around 3pm and I had to say the same thing.  Finally, as we were leaving at 3:55pm we got a call in the room reminding us to check out.  If we have until 4pm to check out, PLEASE do not bother us until 4pm.  That experience ruined what would have been a 5 star stay.  I'm probably being harsh by giving a 1 out of 5, but asking us 3 times to leave before our checkout time is just too much.…"
NoMad Las Vegas,TripAdvisor,"Very nice somewhat off the strip property, quiet with a lot of amenities on site, close to travel as well as other casinos where shows and other exciting things are going on, room was clean and comfortable and staff was friendly."
NoMad Las Vegas,TripAdvisor,"My 7th time staying here. I like it so much that maybe it should be kept a secret from the masses. Very private and personal feel to the Hotel. It is the top 4 floors of the Park MGM Property, but has its own entrance, Check-in Lobby etc.  A nice personal note greets you when you get to your room with a couple bottles of premium water. I have received other gifts here as well. Love the private feel and the quietness here. Location is ideal for the South part of the Strip. Easy to get down to MGM Grand, Luxor, Mandalay Bay to the south and a tram from here will take you to Aria, Vdara and Bellagio. Then an easy walk (but long) through Bellagio to Caesars, Paris etc. and the northern part of the Strip. Love it here!"
NoMad Las Vegas,TripAdvisor,"Truly a fabulous hotel and casino.  I love the boutique feel and the staff are incredible.  I can't say enough about how accommodating the staff is in each department.  If you go to Eataly, you must stop by the bar and grill by Manzo Restaurant.  J.P. is one of the best bartenders we have come across."
NoMad Las Vegas,TripAdvisor,"I stayed at the Nomad Park MGM, as I was organising a conference at the Park MGM for a week in March.     The Nomad suites are located on top of the Park MGM.   They have a separate entrance, check in and lifts to the rooms.  You don’t have to go through the casino to get to your room – which is brilliant.       After a busy day working down in the conference area at the Park MGM, it was great to collapse on one of the most comfy beds I have been in.   The room was clean and cozy.   I love all the art in the room and around the hotel too.  You do have the bath in the bedroom – which I find a little weird but as I understand it is the new thing!    The service at the hotel was fabulous.   One thing to note it is a little dark in the Nomad Hotel, but after a little while you get…"
NoMad Las Vegas,TripAdvisor,"The decor is fabulous. You are treated very well from the time you valet. They have a great staff and customer service. When you see Ryan, tell him Maui sent you. You also need to say hello to Tim the security guard. He is a great character and fun to chat with.  I love the coziness of the rooms, and eataly is amazing. Get some wine and cheese and sit in the ""Park"" and people watch, enjoy the water fall, or play a game of chess. The morning time is very quite and a great time to just sit with a cup of coffee. One of my favorites on the strip. "
NoMad Las Vegas,TripAdvisor,"Overall The Best Hotel Stay In Vegas The NoMad Is Absolutely Awesome. The Answer To Great Hotel Life, Decor, Relaxation & Fun. From Check In To Checking Out Just A Great And This Is My Preferred Stay...  MellStarr"
NoMad Las Vegas,TripAdvisor,"We stayed here 3 nights. I was expecting something more like the 4 Seasons at Mandalay Bay. It’s not.  It has a separate entrance and lobby, and a separate pool that we never checked out because it was February.  And I guess the rooms are bigger and nicer than the rooms below in Park MGM.  But I can’t see any reason to spend the extra money to stay here.  You have the same food, casino and entertainment as Park MGM.  It’s just a brand stuck on high floors, nothing more for the money.  "
NoMad Las Vegas,TripAdvisor,First I would like to say that I’m in Las Vegas 3-4 times a year. I normally stay at MGM properties. This stay at NoMad was the worse!! Unruly guests in the hallway multiple times a night and when I reported this to security they acted as if they didn’t care. When I reported this to front desk they were actually rude about it. Very disappointed with the unfriendly service I received 
NoMad Las Vegas,TripAdvisor,"Friendly and helpful staff with NoMad hotel. I didn't have a room at the main Park MGM hotel but when I arrived I was welcomed and well received for a first time guest, I'm sure they're staffed on-par"
NoMad Las Vegas,TripAdvisor,"This hotel is very relabeled to now.  Reception area is abit dark but kinda cool.  The services is great, slow but very helpful and knowledgeable of Vegas.  The room is very modern, wooden floor and very slick.  Tile bathroom.  The hotel is in Park MGM and on higher floor therefore you will have a great view of the strip or the pool/garden area.  You got to check out the restaurant, very cool and the foods not bad at all - just don’t look at the prices. Overall great place to stay in Vegas, "
NoMad Las Vegas,TripAdvisor,"We stayed at the Park MGM in September and decided to stay at the NoMad this past weekend to see if it was better.  The Park MGM rooms, although newly remodeled, still show that it was an old hotel (Monte Carlo) that has been updated but not well (poor room layout, low ceiling heights, weird common area on floors).  At the start the NoMad was wonderful.  Exclusive entrance, exceptional front desk and bell staff.  The bell man was VERY attentive and helpful.  The design in general is much better than the Park MGM.  Better finishes, lighting, ambiance in general, however, that all went away upon entering the room.  We stayed in a King room, 32nd floor.  The pros:  high ceiling heights (at Park MGM my 6'3"" husband could almost touch the ceiling), wood flooring, comfortable bed. …"
NoMad Las Vegas,TripAdvisor,"This looks like a really nice hotel and the reviews led me to believe that we would have an awesome time. However, the actual experience was not so great.  While the actual hotel is very nice (although rather dark), our experience with the staff  was extremely disappointing. It started with Valentine's Day. The hotel website said that there was live entertainment starting at 6:00 PM in the NoMad Bar. It also said that you could order bar food or full meals from the menu.My wife and I planned our Valentines Day around listening to the live music and having a nice, full meal in the bar.  In reality, the music did not start until 9:00 PM. And they refused to allow us to order anything but bar food. To make it worse, the woman telling us this could not care less. No apology for the…"
NoMad Las Vegas,TripAdvisor,"The NoMad is my home away from home when I travel to Las Vegas. I’ve stayed there for one night to 14 nights on any given trip and the service is always the same, perfect. The staff addresses me by name (and my last name is HARD to pronounce), notices when I look like I need water to offering a recommendation for dinner. I’m not a gambler so it’s all on the merit of being a customer service based property. Have a drink in the bar and dinner in the restaurant. Everyone should stay at least once at the NoMad. I promise you won’t regret it!"
NoMad Las Vegas,TripAdvisor,"We had decided to try NoMad because we like their hotel in LA.  We've stayed at many of the other Vegas hotels (e.g. Aria, Wynn, Venetian, Bellagio, Hard Rock, Cosmopolitan, etc.) and were hoping this would be a hip new entrant.  Instead it was kind of ""meh.""  The rooms were nice enough, but the casino and high limit room were very pedestrian, low energy, and nothing special.  Pool area was closed, but looked small and not particularly upscale.  Overall it's fine, but nothing all that cool or special."
NoMad Las Vegas,TripAdvisor,"Really nice and, based on my limited Vegas experience, it’s way above average.  But it really lacks the ability to make one feel special. Check in was great.  Very personable.  But once checked in you are dumped into the MGM mayhem and it’s not always so obvious how to get back to the Nomad.  The restaurant, bar, game room, lobby, elevator are all very split up with no cohesiveness.  But the room was very comfortable and clean.  I guess one doesn’t stay long in Vegas as there is no clothing or luggage storage other than a few hangers.  All in all would still recommend. "
NoMad Las Vegas,TripAdvisor,The ambiance of this hotel is totally unique in Las Vegas — truly one of a kind gem on the strip. Awesome service. Great restaurants. Do not miss Juniper if you want to have a great time at a bar. Love this place.
Red Rock Casino Resort & Spa,TripAdvisor,"I've stayed at Red Rock about ten times while on work and play trips. It's by far the most high end resort in Vegas, the rooms are large and have great soaking tubs. We love hanging out by the pool and there's always a table to play on for $5 or $10. Best of all, it's right next to downtown Summerlin, you can walk across the street and try out all the great restaurants."
Red Rock Casino Resort & Spa,TripAdvisor,"Red Rock is a great option for those that want to get off of the busy Vegas strip scene. Everything you need for a great Vegas experience is on site. It is especially good if you want to bring the kiddos and have a family trip. There are plant of things to eat on site and nearby. Besides that you have the movie theatre, bowling alley, a family friendly pool, and all gambling needs at your disposal. The kids area costs a bit to drop them off and get babysat if you want but my kids enjoyed it. A solid clean hotel and casino!"
Red Rock Casino Resort & Spa,TripAdvisor,Very spacious and clean rooms.  The views are amazing.  So many pools to choose from with excellent service poolside.  The gaming was very good with many choices.  The Yardhouse food was excellent ! Met with a friend who relocated to the area and met for lunch.  We gambled at a variety of different machines.  The rooms were quiet.  My view was of the pools and mountains. Ordered room service twice and it came hot and very quick !  Although when checking out they sort of misplaced my car... they offered to comp me a room in the future for my trouble.  The staff were amazing to deal with. Check in and check out were very quick and easy.   I will definitely return.
Red Rock Casino Resort & Spa,TripAdvisor,"Stayed here from 10/4-10/10 as a stand in for a Mexico vacation we cancelled due to Covid.  The resort is about 25 minutes from the airport.  We used Presidential limo for our transfers and cannot recommend them highly enough.  Our two drivers, Bryan and Bob were on time, friendly and very professional.  I will use their services again for a November trip back to Las Vegas.  The hotel is very modern with a hip breezy vibe.  The staff is exceptional and with the exception of a housekeeping miscue on point every time.  Ben the concierge was patient and had amazing follow through on our requests.  He arraigned for a car rental as well as a bike excursion through Red Rock Canyon and even set up a private bike tour of the canyon when the tour operator did not have enough guests for the regular excursion.  Ben is a great asset to the hotel.  We selected a mountain view king and the view was phenomenal.  You can see the Canyon from the rooms and every night you will be treated to a wonderful sunset.  The rooms themselves come equipped with a flat screen TV, safe, and plenty of charging stations and outlets.  The bathroom is large with Jack and Jill sinks, a separate tub, a shower and a water closet.  A fridge can be added upon request for an additional fee although same is free is needed for medication.  The safe; however, is very small and not ideal for laptops.  One observation, if you have mobility issues request a room nearer to the elevators as they are on one end of the floor and quite far from the other.  The dining on site is diverse and very good overall.  We dined at Hearthstone, the BBQ venue, T-Bones and the Cafe.  The buffet is not open.  Hearthstone has an eclectic menu and wood fired pizza.  The French Onion soup here was a masterpiece.  The pizza was also excellent.  T- Bones is the steak venue and not to be missed.  The décor alone will wow you as well as the food.  Top shelf drinks, an impressive wine list and great entrees is a winning combination.  Mrs. Cowboy had the dover sole which was prepared expertly and I had prime rib.  The prime rib was one of the best I have ever eaten, properly seasoned and temperature spot on.  The chocolate cake for dessert has to be seen to be believed.  One off site dining venue I have to recommend is Vintner's Grill in Summerlin.  We learned of this spot from another reviewer on this site and cannot thank them enough.  This is a special occasion restaurant  and well worth leaving the hotel to sample.  Service here is impeccable, the venue is immaculate and the food delicious.   A great wine list with selections from around the world and diverse enough for anything you select on the menu.    The casino here is nice with a poker room, sports book, and bingo area.  There is a large selection of slots and video poker machines both in smoking and non smoking areas.  Drink service was prompt but it does appear they have less servers Sun-Wed and then add them for the weekend.  There are plenty of table games but most of the live games seem to open only at night or on the weekend.  There is also video craps, video blackjack and roulette in the event the tables are not open.   The resort also boasts a bowling alley, a food court and a movie theater.  This seems to attract many locals from the surrounding Summerlin community.  The resort itself is integrated into  a  larger development with offices, a minor league baseball facility, an ice rink and a very upscale shopping mall.  You will not run out of things to do here.  The on site gym is clean but fairly small.  They have four treadmills, some bikes and weight machines and free weights.  Water and towels are provided and Sue the morning attendant keeps the gym spotless and germ free.  Sadly though, due to Covid, Yoga and TRX classes are not being offered.  The spa was open but not all of the spa amenities are open to guests.  My wife availed herself to a massage with she said was excellent but the sauna, steam showers etc were not open.  There is a spa pool but it is not really that much separated from the main pool.    Which brings me to my only complaint about the resort which is the pool.  The complex itself is large and visually appealing with very comfortable loungers and day beds.  There is a pool restaurant and bar but servers will bring food or drinks to your lounger.  Shade is also widely available as are private cabanas which you can rent.  The huge negative is the pounding, pulsating dance music from which there is no escape.  I understand pool parties are now part of the Vegas experience but there is no relief from the music.  We were outside early on a Monday and the music was over the top.  We stayed all day and it was relentless.  We actually looked forward to the PSA where the staff reminded you to wear a mask just to get some relief from the noise.  I understand the pool party concept and recognize that is what to expect on weekends, but there was no actual party that Monday just the incessant pulsating bass.  Renting a cabana or paying to sit at the spa pool will not save you.  The speakers are everywhere so if you are looking to relax and chill out at the pool beware.  The resort really needs to figure out either a quiet pool option or at least not start the music as early as they do.  The resort is ten minutes from the Red Rock Canyon and you should definitely visit this natural wonder.  The fee for entry is $15.00 per car and you can drive a 13 mile loop with many stops for photos and nature interpretations.  Hiking and biking are also available with multiple trails that range from beginner to expert.  Mrs. Cowboy hiked as well as biked the park and really enjoyed the experience.  The hotel can arrange tours for you or you can do it on your own.    Overall, we enjoyed the resort and the restaurants at Red Rock.  The staff from the valets to the concierges were fantastic and the casino, because it caters more to locals, gives you more value for your dollar than you might find on the strip.  We will return, just not when the pool is open.…"
Red Rock Casino Resort & Spa,TripAdvisor,"Since there is little entertainment on the Strip and many big changes had been made at our favorite eating spots, decided to stay off the strip.  Based on other reviews, Red Rock seemed to be just what we were looking for.  Good thing we didn't go on our first impressions though. Only one standing in line at check-in with three employees on computers. Took five minutes before one would offer any service.  Unhappy, unfriendly young man checked me in with very little else said except the required items.  Other than that, Red Rock is a fantastic resort!  Clean, clean, clean, sanitizing supplies everywhere, temperatures checked upon entering. Rooms very quiet, comfortable, and clean.  Swimming pool was very enjoyable as well.  Most patrons adhered to the masks requirements.  Restaurants we ate at where the Sushi and Italian restaurants.  Sushi just so so, but Italian, amazing experience and will write separate review on that. Do be aware of the very high resort fees that you are charged when booking but definitely would return.…"
Red Rock Casino Resort & Spa,TripAdvisor,"Well, in the age of Covid.... Was really nice to get away.  This property was great.  Rooms very nice.  Like the way the pools were set up; one big one in the middle, then smaller ones around.  Had to get in line at 8:30 (pool opens at 9:00 am) to get seats with an umbrella, but worth it.  Was Labor Day Weekend, so a little crowded, but plenty of social distancing.  Hotel has lots of restaurants, a food court, theater (was great to go to a movie), bowling alley, and arcade.  Outside mall just across the street plus more restaurants."
Red Rock Casino Resort & Spa,TripAdvisor,"We had the most wonderful stay here. The staff is super friendly, loved the body temp scanners and super clean accommodations. So close to the strip and Summerlin Mall. Many food choices on site and the pool area was like a relaxing retreat . Casino was fabulous. Can’t wait to return 🤩❤️"
Red Rock Casino Resort & Spa,TripAdvisor,"In 30 trips to Vegas - never stayed off Strip. Decided to try Red Rock. Hotel / Resort: Great layout, design, color and lighting throughout.  Hotel entrance is separate from local casino entrance.  All guests had Temperature professionally checked at all entrances including casino.  Rooms are nice. Clean and well appointed. Bed comfort was below average. Valet well run. The pool area looked great - nice layout with multiple pools.  Restaurants:  Plenty of restaurant choices. 8 Noodle Bar small place but great Asian alternative.  T-Bones on the pricey side but food & service was high quality. Sat on the patio - music selection was top notch but volume was too high for a restaurant at that price.  Gambling: Decent size sports book - staffing seemed light Friday - waited 12th in…"
Red Rock Casino Resort & Spa,TripAdvisor,"Spent two night there last week. Don't think I slept either night. Walls and doors do not keep noise out. Hotel allows guests to yell and scream at the top of their voices at all ours of the night. I never saw any security in the hotel  area, only the casino.  Suggestion, if staying in Vegas and you want a good nights sleep, stay at a location without a casino."
Red Rock Casino Resort & Spa,TripAdvisor," Great rooms, numerous restaurants, a beautiful pool area and casino. The staff are friendly and helpful.  The management is taking great steps to comply with the cdc guidelines for covid by taking everyone's temperature at the entrances, requiring/providing face masks and plenty of hand sanitizer stations.  Bravo!  A comfortable resort for a staycation.  "
Red Rock Casino Resort & Spa,TripAdvisor,"Don't ask me why we chose to ""getaway"" from our strip apartment and head on out to Red Rock Casino Resort & Spa for a staycation, but we thoroughly enjoyed ourselves - felt like we drove for hours (20 minutes) and had a blast.  We actually took a big morning hike up at Mt. Charleston before checking in, relaxing by the pool, gambling (I won my biggest jackpot ever $480), and dining at Lucilles.  They have about 7 choices for dining and the pool bar had great margaritas, cocktails, and wine for our  foursome.  With current COVID low prices the strip has some questionable visitors who look like they crawled out from under a rock - this Red Rock crowd was awesome!  I am talking gorgeous millennials in all shapes and sizes and even nice looking old folks like us - ha ha!  I highly…"
Red Rock Casino Resort & Spa,TripAdvisor,We have never been there before visiting the area my friend recommended the red rock we went we had dinner at Lucille‘s food was wonderful we couldn’t ask for a better experience to visit with a friend I haven’t seen in two years and my sister that flew in from Minnesota everything was clean and spotless if I’m in the area again I will definitely stay at the red Rock Casino hotel and leave the strip behind thank you for making our Dining experience wonderful
Red Rock Casino Resort & Spa,TripAdvisor,"First of all, because I was traveling with someone who has a terminal illness and tires easily, I made sure to arrive 1-1/2 hours after check-in, at 4:30.  I valet parked (the valets were nice and professional), and went in to find my ex sitting there, exhausted, with a pool pass in his hand.  He told me they said they didn't have any rooms ready yet.  So, I went to the front desk.  The woman there, who was particularly unfriendly but whose name I did not get, advised me that there were 18 people in front of me and it might be up to an hour.  Oh, she also told me that their check-in is from 3-5; ya might want to mention that on your website in the future!  She said we should go sit by the pool.  Oh, okay, it's 112 outside, smoky as hell, and this guy can barely walk...but we…"
Red Rock Casino Resort & Spa,TripAdvisor,"Coming from Chicago where it’s already jacket weather. The pool is amazing. No problem getting a lounge chair, service is great, the waitresses are friendly and working their butts off in the heat. Prices are super reasonable considering we are in Vegas. Awesome margaritas and Wygu burgers.   The only thing that was annoying are the mask rules that are only enforced for us normal people but not the VIP cabana club areas. If you are seated at a restaurant with other people you can take your mask off. But if you are seated at the pool with other people you cannot. Oh and you can be in the pool with ALL the people and you don’t have to wear one. It doesn’t make sense. Also it’s 90 degrees.   I talked to lots of other visitors and they all agreed it’s pretty silly and quite…"
Red Rock Casino Resort & Spa,TripAdvisor,"First time staying here, had a fantastic time! We stayed for 4 nights, most of our time was spent at the resort even though we rented a car. The rooms, casino and entire complex are clean and well kept. Staff was super friendly / helpful across the board but also left you alone to do your thing if that's what you want. Lots of good food to choose from as well. Food / drink prices are more reasonable than what you would find downtown.  We didn't want to leave when it was time to go home. Thank you to everyone at the Red Rock for making our trip so enjoyable!"
Red Rock Casino Resort & Spa,TripAdvisor,"Stayed for two nights Labor Day and what a fantastic property. The rooms are modern, huge and well appointed with all the amenities you'd expect from a 4-5* star hotel. It was also super clean.  Staff (other than in Grand Cafe) are helpful and willing to help. Any phone call and a request was answered quickly. WiFi easy to connect and fast. Wish the shower could get a bit hotter, but it wasn't cold at all.  The pool is also great. Super nice loungers well spaced out. The water was a bit cold (but there was no sun due to the smoke from California wildfires).   The one negative is hallway noise really travels so you hear anyone walking by talking or closing their door.  The casino is huge and while it allows smoking, it does not smell at all and didn't leave a stench on my…"
