Hotel,Source,Text
NoMad Las Vegas,Expedia,"Having stayed at the old Monte Carlo a couple of times, we were unsure about the remodel and rebranding to Park MGM and NoMad.  But not anymore.  The building has been beautifully reimagined.  NoMad features a separate lobby, which is beautiful.  There is also a separate entrance and a secluded hallway with which to access NoMad Restaurant and NoMad Bar.  We stayed in a NoMad king room, which was small but elegant.  The hardwood floor is a beautiful touch.  The decor was on point, the furnishings were in good shape, and the room just had a cozy feel.  The biggest drawback was a nearly total lack of storage.  The armoire features very limited hanging space, no usable drawers, and there is no closet in the room.  The bathroom is small but clean and attractive.  The biggest…"
NoMad Las Vegas,Expedia,"Decided to give the new Nomad hotel a try at the top of the Park MGM. We had previously stayed in the Hotel 32 which is now the Nomad following the remodel of the old Monte Carlo. We received a great offer through the MLife program and decided to stay at that property for my 50th birthday. We arrived Friday afternoon and were happy to see a private's entrance for the hotel with its own valet. The valets and bellmen were very attentive and welcoming. The entrance and lobby area of the hotel are very dimly lit and the decor and furnishing are all darker colors, so the transition from bright sunlight to the dark was a bit shocking. The inside of the lobby area was really nice and akin to a boutique hotel. There were attendants waiting to escort you to the check in and answer any…"
NoMad Las Vegas,Expedia,"We had a Grand Suite with a King bed room a separate sitting are and which was very nce. The decor was lovely. It had a large walk in shower and a nice vanity with a seat in the bathroom off of the bedroom. The toilet with another sink was in a separate bathroom entered from the living room. The suite had very good light from outside but also had heavy drapes we could clise at night. The mattress was very comfortable with great support but enough softness to not feel hard. Great pillows and linens.  We lived the hardwood floors with large oriental type rugs. The elevators servicing the NoMad floors of the Park MGM required your key card for elevator to stop at your floor. The dark hallways in the NoMad area were very relaxing when returning from the loud, bright main casino.…"
NoMad Las Vegas,Expedia,Had the best stay at NoMad. The hotel is gorgeous and luxe and everything is beautifully and tastefully decorated. The staff from the front desk to the bartenders were incredibly friendly and accommodating. Would love to stay here again. 
NoMad Las Vegas,Expedia,"The Nomad is unique. Rooms were very clean, good sized. House keeping turn down service everynight is really nice to have. Great location on the strip. The tram to ARIA and Bellagio makes the rest of the strip very accessible. La La Noodle is an excellent choice for dinner as ours was exceptional. Will stay here again soon"
NoMad Las Vegas,Expedia,Last year I stayed at the Park MGM and they were just building the top 4 floors which constitututed the NoMad and additional restaurants.  I loved that fact that there was a claw tub in the room and from there I could jump in the shower in the bathroom.  The accommodations were wonderful.  Everyone treated me like an old friend.  I couldn't have asked for a better time.  I'll be back again real soon.
NoMad Las Vegas,Expedia,"I used to go to Vegas yearly and have stayed in various hotels on the Strip, but the rooms all felt and looked roughly the same inside. Nomad was a welcome change and felt like a well-kept secret within the Park MGM complex (complete with its own side entrance.) It was perfectly central and allowed us to explore the whole Strip very conveniently.  For the actual room, we were upgraded to a Nomad Grand Suite to our surprise and our jaws dropped when we saw the place. It was so spacious, and artfully decorated. The in-room bathtub was such a luxurious touch! Wife appreciated the full vanity in the washroom. Our concierge Marissa did a wonderful job making our birthday trip special and arranging nightclub guest lists for us.   Loved the boutique feel and we felt very well taken…"
NoMad Las Vegas,Expedia,I found my new spot in Las Vegas I will highly recommended to check this place its amazing the rooms and decoration the atmosphere it’s really amazing it’s a great location great restaurants and casino all in one place 
NoMad Las Vegas,Expedia,"Amazing hotel with super friendly staff. Tim is an absolute legend of a host! We came for New Year’s Eve and had a blast, there are lots of great bars and things to do all around the Nomad.  10/10 would recommend."
NoMad Las Vegas,Expedia,This is an excellent place to stay with the the family. Very friendly and helpful staff and a great location. You can walk to many properties and attractions on the strip. Have to say one of the best stays I had while in Vegas.
NoMad Las Vegas,Expedia,"I used Fine Hotels and Resorts (amex platinum)to book this reservation. It was very affordable. 12pm check in, $100 food and beverage credit, breakfast daily for 2 and 4pm late checkout. This hotel is on the top 3 floors of the Park MGM and this place is absolutely stunning. They upgraded my room as pictured. Excellent service and a wonderful stay. The Park MGM is not massive like Mandalay Bay or MGM but its located in a great place on the strip. "
NoMad Las Vegas,Expedia,This place is a hidden gem! I would highly recommend it for any occasion. This was my second stay and will definitely not be my last. I have found a new home on the strip for my future Las Vegas trips.
NoMad Las Vegas,Expedia,"Very quiet... enjoyed the lack of hustle and bustle yet still in the middle of everything. Needs better and bigger bath amenities, iron and ironing board in room (not just a steamer). Also lobby coffee more frequently and served hot (was only lukewarm). "
Red Rock Casino Resort & Spa,Expedia,"If you’ve never ventured off the Strip...give Red Rock Casino Resort & Spa a try! I just wrapped up a 3 night stay at the Red Rock. This was my second time staying at the property (the first time was last year for the Super Bowl), and the team at Red Rock continues to exceed every expectation imaginable.   The hotel is a five star experience from start to finish. The rooms are very well appointed, the resort itself is immaculate and the amenities (VIP elevators; turn down service; concierge services) are top notch. They pay attention to the details and it translates to an amazing guest experience from start to finish.   My host, Steven Bernstein, and the team at Red Rock are the best in the business. Steven takes care of and anticipates every possible need...well before I even…"
Red Rock Casino Resort & Spa,Expedia,"We booked a “Luxury Strip View” which by the way we don’t care about. We got to the room after a long day of travel and nothing worked. The Tv, half the lights, and on top of that the view was of a parking garage.  We called the desk and they would send someone which didn’t happen.  We then went to the front desk and asked for a manager which took a long time to appear.  He said “technically” the room was indeed a strip view it was just on a low floor. I asked if he would stand by that and he said he would. That is RIDICULOUS and is misleading as they charge more for that room type.  Tip to all hospitality managers - when you ask someone to pay for something and you give them something else and the bare minimum of the room does function and you are WRONG - make the customer…"
Red Rock Casino Resort & Spa,Expedia,"I stayed here for 3 nights for a conference.  After leaving the room for dinner at 6pm one evening (everything normal), I returned at 10:15pm to a room that was completely consumed by the most revolting, nauseating raw sewage smell.  It turned out that some back-pressure must have drained the toilet p-trap of its water and all of the sewer lines of the entire hotel were wafting into my room.  Maintenance took 25 minutes to get to my room and was going to flush the lines, spray air freshener and set up a fan to blow the stink out into the hallway.  I told them I wanted a new room...to which they immediately obliged...but it took the bell captain another 30 minutes to come to my room with the new keys and get me transfer to the new suite.  So, I lost about 2 hours sleep, not to…"
Red Rock Casino Resort & Spa,Expedia,If you love Vegas and want to get away from all the lights and noise of the strip I highly recommend the Red Rock. I have stayed here numerous times and each time i enjoyed my stay very much. Rooms are very nice and spacious with great views of the mountains and the red rock canyon. Really love hanging out at the nice pool area and bar that they have. Casino itself is huge with many restaurants surrounding it. Buffet is very good and recommend going for breakfast. Look forward to staying again in the future.  
Red Rock Casino Resort & Spa,Expedia,"A beautiful location. Mountains in the background. The red doors are an awesome touch. Sign up free for their reward card and get a wonderful buffet for 12.99 Food was wonderful and a nice selection. A little ways out, bit well worth it. The most friendliest staff at the buffet"
Red Rock Casino Resort & Spa,Expedia,"We went into the huge  restaurant and you are given two hours to eat as much as you can. You have a ton of selections be Chinese, Italian, Salad Bar, Sushi Bar  and so on. They also had a huge dessert section as well."
Red Rock Casino Resort & Spa,Expedia,Everything was very nice and recently updated. The hallways are very long if attending a conference. It was nice to have several restaurants on the premises. I did not make it to the casino but walked through and not too smokey. A bit away from the strip as you can see in my photo.
Red Rock Casino Resort & Spa,Expedia,"I recently attended a Sales Meeting at the Red Rock Casino and stayed for four nights.  The rooms are nice and you have a choice of seeing the mountains or the Vegas Strip.  One of the pluses is that you are about 20 minutes from the Strip so you are away from some of the noise.  The hotel is well kept and very clean.  Be warned that the Casino and Resort are very large, so plan on doing A LOT of walking, even if  you never leave the hotel.  There are also a variety of restaurants to choose from including your typical all you can eat buffet option.  Overall a very good experience."
Red Rock Casino Resort & Spa,Expedia,"We were there for three nights. The men who checked us in wasn’t very friendly or welcoming. He also failed to mention our room going to be almost a 1/4 mile from any functioning elevator. And since we were on a low floor the view was of a parking structure. I think if we were on a higher floor closer to the elevator we would have been happier. But, the room itself was large and clean and the beds comfortable. There is an enormous bathtub which was fun, but the shower made a high pitch squeal which was not unique to our room as we could hear the squeal when others were taking a shower.   The pools were closed except for a two small ones and a hot tub - that were only open between 10-4. The kids enjoyed the bowling alley and movie theater and the food court made snacking easier.…"
Red Rock Casino Resort & Spa,Expedia,"Staff were fantastic, really nice retreat away from the chaos of the strip with our children (aged 1 and 4).  We stayed in a 2 Bed Queen which was incredibly spacious even with a cot (crib) for our 1 year old.  Couldn't recommend this place more and it's literally a stones throw from the shops, bars and restaurants of Summerlin."
Red Rock Casino Resort & Spa,Expedia,"Red Rock Casino is pretty.  Hard to believe that they offer the guests nothing for staying there. No free daily breakfast.  I did not have a coffee pot, refrigerator or microwave in the room. Guess all that's extra. I found out after the fact.  I was charged $44.00 dollars a day by the hotel on top of what I had already paid in the first place. "
Red Rock Casino Resort & Spa,Expedia,"We had a very nice stay at Red Rock Casino in Las Vegas.  We received a comp room.  It was delightful to have a hand pay.  We also enjoyed a birthday dinner at T-Bones Chophouse.   Red Rock Casino also has a good movie theater,arcade, and bingo hall There are other restaurants as well as a a food court area.  Our room was very nice and I ike the large bathroom."
Red Rock Casino Resort & Spa,Expedia,This hotel is far from all the noise of the strip and you get the best sleep and peace of mind. Great location and friendly staff not to mention the free valet parking. The pool is freat and the casino plays pays better than the hotels on the strip. I do not mind the 15 min drive from the strip. There is a mall nearby and the hotel offers a great and cheap buffet with all you can eat.
Red Rock Casino Resort & Spa,Expedia,"I very much enjoyed the stay at the Red Rock.  It was off the strip, but close enough if you wanted to go on the Strip you could. The Resort was very nice and included a Movie theater and Bowling ally. It has a wide variety of very good restaurants and even a food court.  The Red Rock also had a very good control over the cigarette smoke.  It as not over powering.  The scenario was beautiful."
Red Rock Casino Resort & Spa,Expedia,"Before I ever visited Las Vegas I had grand ideas about the city's Ocean Eleven's style of glamour and glitter. After having been to Las Vegas twice I know it's quite the opposite of that. I truly hated most of my time on the Strip. But my last stay at Red Rock Casino Resort made me soften up a bit again. That is, after I had finally managed to find the hotel entrance - and after doing a tour of the parking lot twice - they must put up better signs to signal hotel guests where to park!! The swanky surroundings and the lack of smoke and ringing bells (they don't force you to walk through the casino to enter the lifts) make for a much nicer welcome.   I had asked for a quiet room away from the elevator, and I sort of got that. My run of the house room was a deluxe king with city…"
Red Rock Casino Resort & Spa,Expedia,"This hotel blew my expectations. The rooms are clean, luxurious and the bathroom was amazing. There was a very large bathtub and seperate shower. Beautiful marble countertops and flooring. The beds have tons of pillows and are comfortable. Beautiful view on either side. We stayed on the view that overlooked the strip which was awesome! You can also stay on the cannon view side. The staff was friendly. Lots of eating options and just a few minutes from the gorgeous Summerlin outdoor mall where there is so much to do. You can go ice skating in the winter! Will definately come back."
Red Rock Casino Resort & Spa,Expedia,"Stayed 5 nights for a conference held there.  What a great alternative to The Strip.  Beautiful property.  If you love the hustle and bustle of The Strip, this probably isn't for you. But if you want an upscale and relaxing experience, I highly recommend.  Every staff person I met was top notch.  Plenty of dining options, and at least when I was there, there were always plenty of lower stakes table games available...perfect for a novice gambler like me.  Tip: If walking is difficult for you, request a room near the elevator. These are the longest hallways I have ever seen and I stayed in the 3rd furthest room from the elevator..it was a hike!  Didn't bother me, but could be an issue if you have difficulty getting around.   Highly recommend for business or leisure."
Red Rock Casino Resort & Spa,Expedia,"Upon checking in, we were given a room that was recently remodeled. Little we knew our room was at the very end of a hall. Not what we expected. Now I know to request a room close to the elevator! Room was beautiful and very comfortable! I highly recommend this resort! "
Red Rock Casino Resort & Spa,Expedia,"I chose this resort for my husband’s birthday weekend primarily for its lovely pools and its location near the Red Rock Park. The hotel did not disappoint:  it was well designed with gracious rooms that had two person bathtubs, which we loved. The buffet was excellent with many healthy choices, and the hotel staff were warm, friendly and genuine. The problem was the pools:  the hotel decided to close all the pools except one tiny kiddie pool and a “warm tub,” despite charging a significant daily resort fee.  We complained to management who did refund our resort fee. So that helped; we bought a day pool pass at another place. Red Rock should keep their pools open the way all the other hotels do. If they did we would give it 5 stars. "
Red Rock Casino Resort & Spa,Expedia,"We spent one Saturday night here following a work conference on the Strip. We booked a King Canyon view room and stayed in room 14154. The view was amazing. Floor to ceiling windows that looked out at the Red Rocks Canyon was almost worth the price of admission itself, so to speak! The room was a long walk from the elevator as some others have mentioned but very nicely appointed and elegant. The hotel itself is such a nice contrast to being on the Strip and we were thrilled to look out our window at a gorgeous pool below with a fountain in the middle and very comfy lounges arranged all around it. We changed into our swimsuits excitedly and trekked back to the elevator to go down to the pool. When we got there we noted something disconcerting in the balmy mid 70's…"
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"We stayed at this hotel for five nights.  The hotel itself is tucked behind the Bellagio, ARIA and Cosmopolitan resorts.  There is a very convenient bridge where you can walk from Vdara to Bellagio.  From Bellagio, you have easy access to the strip and to the tram which will take you to Park MGM and Excalibur.  It's also an easy walk to ARIA where you can access lots of restaurants, casino, etc.  The rooms at Vdara are fabulous, and the higher levels have great views no matter which side you're on.  We happened to have a view of the Bellagio fountains.  The rooms/suites are very nice with room darkening shades as well as light filtering shades, lots of space and great bathrooms with separate tub & shower.  The kitchen is well-equipped, but doesn't include any dishes, utensils,…"
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"Need to pay attention to detail and cleanliness. My expectation of a penthouse is cleanliness and perfection as I would do in my own home. The view of the fountain was amazing. But, overall we made the best of the stay. "
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,Great location and smoke free hotel. Enjoyed view from room. Over all stay was good but my room should have been cleaned better and I was a late check-in. My room was $315.00 per night. For this price my room should have been cleaner. 
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"Amazing first stay at this hotel, it was very relaxing. Will come again! The concierge was very nice and the staff helped us know whether the rooms we wanted were available and how long it would take for them to get ready. "
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"Short Version: A ""mostly"" smoke free - mostly suite - hotel next to ARIA and Bellagio.  Been here 12+ times over the years and is my Go-To place ""on the Strip."" Yes, I would go back - recommend. Longer Version: I am a M Life Noir member, and a Hilton Lifetime Diamond so a very frequent traveler.  Even though the hotel is 10+ years old, it still retains a modern (and clean) feel.  This time I got upgraded to a Corner Suite which has a LOT of space to relax and unwind.  Even the Studios have about 50% more room than a standard hotel room.  I like that this hotel does NOT have a casino - you have to walk next door to the ARIA or Bellagio for that . Fitness and Spa are smaller but adequate.  Same can be said for the ""mini market"" - small but adequate.  There is a Starbucks which is…"
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"It’s a place who’s calming down in Vegas. Nice room with kitchen but don’t have appliances nether coffee maker. Fitness center is good but so small. Great but not excepcional the hotel. Very clean and convenient.  Starbuck and other cafe on this place. Another issue, don’t have self parking, just vallet."
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,Beautiful property too short of a stay wound of preferred a little bit better service as we were staying in the Penthouse suite in the 56th floor at the top. We were hoping to have more of a vip experience on this trip. 
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"I booked a corner one bedroom suite with the intention of using the sofa bed in the sitting room. I had to call the front dest to ask that bedding be delivered to the room as there were no sheets, blankets, or pillows on the sofa bed.  Housekeeping arrived and set up the bed, but I quickly noticed that the bed was broken and unusable. I attempted to change rooms, but there was no availability. I booked a separate room in the ARIA for my daughter and her boyfriend, as the three of us in the one available bed in my unit wouldn't be an option. They enjoyed their stay at the ARIA, and I stayed in the Vdara with the cheap broken sofa bed. The bathroom was large and very nice, but there was NO hairdryer to be found anywhere. The kitchen was small and clean with a full size…"
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,love the vadra i started staying there a couple of years ago i pretty much stay there every time i go to Las Vegas. My son recommended the Vdara to me. The only time i do not stay there is if  it is a last minute reservation and they sold out. Thank you Vdara  Annette Lamas 
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"Hotel beautiful and very quiet; convenient to small shops and miracle mall; room was beautiful, back view of Bellagio fountain. I had lounge access which I will not get next time, only visited lounge 3X during a 4 day stay. Staff was exceptional,was very helpful with getting me items I needed that I left home. "
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,Great Place /Great value in Vegas. We have been to Vegas a number of times and didn't know much about this hotel-- our first stya at Vdara will not be our last! The hotel  proved to be a diamond in the rough . Spacious rooms with a wonderful view of the Bellagio Fountain show. The staff was helpful and courteous. The concierge sservcie got us toip front row seats to a specila show we asked for. .. and the price was as good as anywhere on the strip with Top facilities. 
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,Always enjoy my stay. Hotel is in the middle of the strip with easy access to other hotels. Food was great. staff was friendly. The beds were very comfortable. Only wish the tub was big enough for two.
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,No casino makes this a quieter hotel. Also being on the more expensive side - this hotel doesn’t attract the super loud rowdy kids. But it is a bit expensive. 3 day stay with a couple of meals - $900.
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"First time staying at the Vdara. We arrived early and our room was available which was great. Check-in was fast and friendly.  We had a Studio Fountain View Room. The room was great. Lot's of space, large bathroom where both of us could get ready at the same time. The bed was very comfortable and lot's of bedside chargers.   The room was equipped with a mini fridge, microwave, kitchen table, sitting area, bedroom space and the bathroom had a good size walk in shower and a seperate soaker tub.    The view was perfect. You could see the mountains (hills) on one side and the strip with the fountain show out the windows as well.    There is some room for improvement in the cleaning of the rooms, there were some spots with a lot of dust and the couch arm had a large visible stain.  …"
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"I love the fact that they don't have a Casino and I can breath fresh air! the rooms are spacious and beautiful, the views are gorgeous especially in the early morning.The rooms are exceptionally clean and I never once got disrupted by anyone around, either service or guests. Very well kept hotel, feels brand new and the cocktails at the bar are just what one needs when we arrive to the hotel!"
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"The Vdara is a nice hotel and well located on the strip and the quality of the rooms and the views from the rooms were great.  However, Service at the hotel and the dining options were below expectations. "
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"I loved the hotel for its no smoking and no casino policy. It is clean and modern. Staff is very friendly. Several issues did disturb me. The pillows are huge and lumpy. My neck hurt after the first night. The hotel had NO other options, so I had to travel by taxi to a big box store to purchase a pillow so that I could sleep for the next two nights. There is no coffee maker in the room. I later found out that one could be provided for $20. Budget hotels all have coffeemakers. If guests pay extra (I did) they have access to the Club Lounge, which serves breakfast and Happy Hour. That was quite nice. Gourmet coffeemaker and soft drinks are there from 7:00 am to 7:00 pm. So..... if you bring your own pillow and coffeemaker or electric teakettle, it is perfect."
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"The staff at Vdara aims to please, the rooms are fantastic, and the location offers convenient to access the strip and other venues. The lack of a casino is NOT a detriment. The lobby is easier to navigate, the bar conversations are easier, and casino access is just a few steps away. "
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,Room are beautiful and clean. The view was great. Staff are friendly and helpful. The vdara is on the strip so you can easily just be walking the strip and shopping. The bar is nice and fancy. Only downsize is no parking but you can park at ARIA or cosmo 
Vdara Hotel & Spa at ARIA Las Vegas,Expedia,"Ok ,, expect a little more for the money .  Parking is an issue and you have to park a bit aways.  There are less places to eat in this place than other casino/hotels.  There is no casino within this location."
Trump International Hotel Las Vegas,Expedia,Excellent rooms. Pool is nice and relaxing!! Also the spa was awesome. The hotel is a lot quieter than other resorts in Vegas. The large windows in the suites allow for a beautiful views  Especially at night. Great resort 
Trump International Hotel Las Vegas,Expedia,"The Trump Hotel in Las Vegas is elegant. However, the hotel fell way short in several notable ways.  1) No pre-arrival email, which you typically get at a 5-star hotel. 2) The arrival experience is more like a Holiday Inn.  3) Similarly, the check-out experience was below standard. Never thanked for staying and never asked how my stay was. 4) Hotel restaurant is in a wing of the lobby and has no atmosphere at all. Lights are too bright and the lobby music was too loud and the wrong kind of music for the elegant lobby. 5) Guest rooms are starting to show their age. No USB outlets and not many electrical outlets. Instead you have a data port next to the bed.  6) The curtains and drapes do not effectively blackout the room. I expect electronic blackout blinds at a modern 5-star…"
Trump International Hotel Las Vegas,Expedia,"We have stayed at this Trump property before and is the reason why we chose it again for this trip. We love the hotel and the rooms but the restaurant wait time for lunch today was unacceptable. People who were seated after us were already leaving so after 15 minutes of zero server interaction, we decided to leave too. I let the manager know we were disappointed with the wait time."
Trump International Hotel Las Vegas,Expedia,Stayed in most hotels in vegas & non doing it better than papa Trump. Thank you for the best service cleanliness location & the beautiful building itself that light up the whole surrounding streets around it to Gold color which i thought gave it a warm feeling.
Trump International Hotel Las Vegas,Expedia,"This hotel was in the perfect location. The pool and the rooms were ample. A good thing that they don't have a casino onsite, the hotel was quiet and not crowded. It also sits directly across from a mall so you can walk to shopping. The view from our corner suite was great, specially at night. And we could get to the strip and the old Vegas easily. I would stay again at this hotel. Vegas was wonderful even under the stress and restrictions of the current events.The restaurants, casinos and entertainment were really loving us, the visitors. The food was great, the city was lively and well prepared for the safety and enjoyment of us tourists, in spite of the many shows' closures. "
Trump International Hotel Las Vegas,Expedia,Had a wonderful experience the whole time I was there. Everyone was friendly and all following guidelines. Definitely staying here again. My sons are 3 and 18 months old and they had a blast here. They didn't want to go home.
Trump International Hotel Las Vegas,Expedia,Rooms were very clean magnificent view the jacuzzi was awesome after long walks. On the strip. Staff was pleasant and very respectful. The pool on the outside was hot and in a sunny area. Was the only thing we did not like
Trump International Hotel Las Vegas,Expedia,"I was looking for a nice room without the crowds. This place was perfect. I was treated like a VIP my entire stay. I absolutely love the bathroom. Big, spacious, & the bathtub is amazing. There was room to lounge and have drinks in the sitting area of the room. The bed was comfortable and easy to rest in. The pool was amazing! We went to the pool to cool down and the temperature was perfect. They had plenty of umbrellas for shade from the hot sun. It wasn't packed which made it perfect. The food at the restaurant was delicious. Drinks were kind of expensive, but it really doesn't matter too much when you're on vacation! The service was amazing too. The room service, the waiters at the pool, the lifeguards, the doormen... everyone was helpful and kind! We won't stay anywhere…"
Trump International Hotel Las Vegas,Expedia,"We traveled on a road trip that ended in Vegas with a stay at the Trump. We have stayed in many hotels since the Covid pandemic. The Trump provided the best service and experience. Everyone from valet, front desk, bell desk, security, pool food servicem restaurant and housekeeping provided the best service I have ever experienced before and during the pandemic. Everyone was helpful, polite, professional and respectful. Kelvin at the front desk was so nice and helpful. He is an excellent representative for the Trump organization. The bell desk promptly brought our bags. Valet uses text messages to retrieve cr which was very efficient. The Trump provided housekeeping, the only hotel to do so during pandemic, which made our stay so much more pleasant, beds made, trash removed,…"
Trump International Hotel Las Vegas,Expedia,"We stayed for 1 week at Trump Tower.  Upon arrival, we were checking out our 1-bedroom suite (room 4026) and pulled out the sofa bed where our son would be sleeping.  An empty marijuana container was found under the couch cushions along with an open water bottle.  We went down to the front desk to let them know what we had found.  We were offered a new room but unfortunately it would not be a Strip View room so we chose to keep the room we had.  They would send the cleaning staff back through immediately to guarantee the room was thoroughly cleaned AGAIN.  Later that evening, it was clear that it had not been cleaned again (or maybe even at all)  because we found USED dental flossers on our bedroom floor along with a few other small items that clearly proved that floor had not…"
Trump International Hotel Las Vegas,Expedia,"I’ve been here a couple of times over the years and it used to be decent. But recently it’s been a hot mess. The lobby was so dusty and I couldn’t stop sneezing, then the staff was just awful and unwelcoming. I think they need to rebrand this whole thing and just sell the building. It’s absolutely outdated and not in the cool vintage way, but in the nasty old run down way. It sticks out like a sore thumb and really doesn’t have much to offer. Would not recommend. "
Trump International Hotel Las Vegas,Expedia,"This room is gorgeous big and decorated and also the corner suite.  I slept on the sofabed and is the most comfortable one I ever have. The bathroom is incredibly big and arranged.  We have jacuzi bath tube with big window next to it.  All we do just relax in this room and enjoyed he very tastful dinner and breakfest in the DJT restaurant in the lobby.  The staff cares a lot regarind the secruity, one time I didn't totaly closed the door and the staff come up to make sure we are OK.  This is very high end hotel and with current situation the rate become affordabel almost to everyone even this big room that we had.  Highly recommned for any purpose you visit Vegas.  Definiltey will come back to relax more !"
Trump International Hotel Las Vegas,Expedia,great hotel with amazing service snd staff   will only stay Trump Las Vegas. The rooms are comfy and quiet and easy access to mall. Great spa experience along with fitness center and pool. DJT restaurant has a nice menu and delicious food
Trump International Hotel Las Vegas,Expedia,"We loved our stay! They unit was beautiful and spacious, excellent location, friendly staff, excellent measures taken to ensure our safety. The kitchen was not fully equipped with pots and pans and we love cooking, but per our request, they sent us what we needed and enjoyed our stay very much! Now we are looking forward to returning soon!"
Trump International Hotel Las Vegas,Expedia,"A very fine hotel.  Great in room amenities, great guest service, great overall experience.  Extremely quick and free vallet parking! The valet parking was so fast they beat me out of the elevator every single time.  Also great location on the strip"
Trump International Hotel Las Vegas,Expedia,"I highly recommend this hotel and will definitely stay here again. Upon arrival my vehicle was valeted (without a charge). The staff was genuinely welcoming and helpful in answering my questions. Everything was clean and smelled fresh. One of the reasons I chose this hotel was for the non-smoking, non-casino environment. However, the strip is just a couple minute walk away. The room was clean and had amazing views of the strip and mountains. The bath towels and bedding were all clean, fresh and in great condition. We had a great night sleep. We had dinner at DJT as well as breakfast. The food was delicious and the staff was very accommodating. This is the best hotel experience I have ever had in Vegas and ranks in the top hotels I've stayed at overall!"
Trump International Hotel Las Vegas,Expedia,"It is a very nice place to stay, No casino no bs. Everything was great from stay to service. Not sure what else to state here, completely satisfied. Staff is great and willing to help and provide good service"
Trump International Hotel Las Vegas,Expedia,Beautiful room & hotel. Clean and quiet which was a nice break from the Vegas Strip. We had a blast!  The employees were very friendly and helpful. The gift shop was awesome. Loved the diversity of the guests staying there. All around great visit!
Trump International Hotel Las Vegas,Expedia,"Although we were given a free upgrade to a suite - it was very dated. The service wasn't particularly good either and when we wanted to extend our stay by an extra night, they weren't very helpful which was bizarre. I wouldn't recommend staying here."
Trump International Hotel Las Vegas,Expedia,This hotel was everything one needs for a luxurious stay in Las Vegas.  Rooms were large and clean!  The staff was helpful and courteous.  We had to walk to the strip but it is located right across the street from Nordstrom's.
M Resort Spa Casino Las Vegas,Expedia,"Don't let the Henderson address deter you. This magnificent hotel is on Las Vegas Blvd. only a short distance from ""the strip"". It is 10 years old but the design and the layout are so contemporary and that you would think it just opened. It is super clean. The floorplans of the rooms are spacious and well thought out and the furnishings luxuriously contemporary. The bathrooms will wow you.The views whether mountain or city are pretty spectacular.  The main floor which houses most of the eating venues and the casino has lots of open space so you never feel crowded even at the slots. The ventilation is excellent.  The italian restaurant, the steak house, the buffet and the bakery/icecream parlor all get high marks.  Parking is complimentary unlike many strip hotels.  All in all…"
M Resort Spa Casino Las Vegas,Expedia,"We came early on the recommendation of a friend. He claimed the food and price point made the buffet his favorite when he visits Las Vegas on business. For the most part he was correct. We sampled half of the dishes that Studio B provided for lunch and was not disappointed.  What stood out for me was the beef. I do not recall the cut but it was hot, moist and had the seasonings. My pieces were so tender I cut it with my fork. The turkey, ham and sausage were also a must try. What made the meat a cut above was the server. The large African American gentleman was the happiest person working there, which was a refreshing change even though he was overworked while patrons patiently waited their turn.  The dessert selection was not as large and plentiful as other buffets but what…"
M Resort Spa Casino Las Vegas,Expedia,"My wife and I were celebrating our 15th anniversary by returning to Vegas where we were married.  This hotel is the cleanest and best smelling (yes, I said best smelling) of any hotel in Vegas.  The rooms are immaculate; modern, well spaced, and you can tell a lot of thought goes into the planning.  I almost don't want to give a good review so that this place doesn't get overrun by other travelers...because I want to go back soon!    The ventilation system is superb because (unlike the MGM) you could only smell fresh air throughout the facility...I was impressed!  Also, if you Google best buffet in Vegas, I'm sure this place ranks in the top 3.  We were so stuffed from the great food, we could barely get back to our room.    The hotel is is quiet and located off the strip, but…"
M Resort Spa Casino Las Vegas,Expedia,"This facility is special. The views of the mountains, and the lights of Las Vegas. The staff is exceptional, attentive, courteous, Steak house great atmosphere buffet awesome adult brevages included in the price. This hotel has a shuttle Shuttle service. All the anemities expected at a top rated Resort. I love this place wow!!"
M Resort Spa Casino Las Vegas,Expedia,"Well, technically it is still ""on"" the strip, just 10 miles further south.  Easily the friendliest staff, great rooms, excellent sports book room and way quieter than any other place. Classy and cool without being LOUD and obnoxious. "
M Resort Spa Casino Las Vegas,Expedia,"everything was great. the people, the rooms, the gaming, the food. the only bone i have to pick was how slow the wifi was. it was totally useless. they charge for the wifi and i think i should get my money back. i have been to many hotels and this was the poorest excuse for wifi."
