Hotel,Source,Text
Caesars Palace,Yelp,"We stayed here for 4 days during their WSOP tournament promotion. Since we are still in the midst of pandemic, everything is changed. All valet staff is wearing mask. At the entry to the casino, there is hand sanitizer station and mask. There are many security staff to make sure everyone keeping their masks on. If your mask slipped down just a few seconds, these guys will be on your case!We got upgraded to premier suite in Palace tower. Can I say wow wow!!! The suite is gorgeous and huge! Walking to living room and dining room with city view, through a french door to our bed room with big king bed and sofa, flat screen TV, jack and jill bathroom and tub, I'm feeling like Carrie in Sex and the City movie when she saw the penthouse in Manhattan!All their room is sealed after cleaning. Toiletries are in sealed package. There is a fridge in the room but with alcohol and drinks which you don't want to touch... one slight move, you will be charged. There is no coffee maker in room. There is no ice machine nor vending machine on this floor. You will need to get down the other floor to get ice. That is the only negative thing I could find!!!We did extend an extra day stay so they moved us to Augustus tower. Augustus and Octavius towers are closer to the main entrance and have their own check-in desk. They are however a walking distance from the pool and restaurants. The room is good size, with sitting area and wraparound sofa. Our room was on 45 th floor with the Bellagio fountain view. Most of their restaurants are opened for dine-in, pick up or delivery. We did order to delivery through their website. They do charge 20% for delivery fee.The pool is opened but you will need to make reservation online or wait in line for first-come-first-serve since they limit number of patrons to the pools. You do have to wear mask at the pool unless you are in the water. Overall, we had a great time here. All staff are helpful and excellent. The place is very clean which gives us peace of mind to travel during the pandemic. We definitely will come back soon."
Caesars Palace,Yelp,"* Price: not cheap but not the most expensive one on the strip. Compatible with Aria, Wynn, Encore. 3+ star.* Accommodation: nice pool area with plenty of seating lounges, heated pool, spacious rooms, shoppings, many restaurants, late dinning options, Starbuck coffee, Ups store. Free parking and free wifi for 2 devices. 4+ star. * Location: convenient, center of the strip, walking distance to other resorts like Bellagio, Palazzo, etc. 4 + 5.* Motif: grande; several towers with different decors, European renaisance statues and ceiling painting; room is spacious, beautiful bathroom, jacuzzi tub. 4+ star. * Service: this is what they can improve and which drop star rating. 3 star. (Mr. Delano saved the day...)We chose to stay here during July 4th weekend over Aria,  Mandalay,  Bellagio etc. Mainly because they have an awesome firework show and we also enjoyed our last stay a few years ago. We booked a package including hotel+airfare+car via priceline. Arrived early and checked in around 10 AM. We did not expect to have room right away... but tried our luck anyway. The line at general check-in area is long but moving well. The front desk person, Mr. M checked us in who reminded me of ""soup nazzi"" on Seinfeld episode... said ""no"" to everything!  No, you can check in early; no, there is no room available to upgrade (even with extra fee); No, you won't get your room until 4 or 6 pm... to check in early ie. 3 PM, it will cost $30. No, you can't use the facility... we then asked the friendly lady directing traffic at front desk if we can use the pools while waiting for our room. She gave us the room card to show at the pool desk!We came back at 3 PM and had different front desk staff.  Mr. Delano saved the day. We were able to upgrade to petite suite in Palace tower with pool view (with extra fee)!The petite suite is 600 square feet, with Jack and Jill shower, individual toilet and vanities,  jacuzzi tub, plenty of storage, sofar and desk. The room is cleaned and beautiful. There is coffee maker in the room but no supply for coffee.  There are many restaurants, food court with late dinning (pizza and taco places), cafe Americano opens 24 hours, buffet.  The only issue is that you do not get any preference for staying at Cesar Palace when trying to book for these restaurants. We actually booked via open table. Overall,  we enjoyed our stay here... but hesitate to enroll in their loyalty program nor give them 5 star rating mostly due to their mediocre customer service."
Caesars Palace,Yelp,"This is our first stay at Caesar Palace for a work conference! Despite of other bad reviews and to our surprise, we really like the place. We stayed at the Octavius tower which is one of the new tower, part of the Laurel collections. We got the room for $265 pulse tax and resort fee per night for the conference rate.For the Octavius and Augustus towers, they have different check-in area... So you can skip all the lines at the main check-in area. These two towers are pretty closed to the pool area. The room is beautiful and large with sitting area, large bathroom with standing shower, a large jacuzzi bath tub, double sink vanity, and a small wall TV. Wifi is included for one device and $20 per day for second device.For the Octavius tower, the odd number rooms have pool view and even number have strip view. The bed is huge and comfortable! Everything is quite expensive... But so is the rest of Las Vegas strip resorts.A small water bottle for $5, Keurig coffee package for $12... You get the picture...The resort has beautiful pool area with many pools and seating area. The pool opens between 9am to 6pm during fall and winter time. The pools are heated... So it is quite nice! The pool lounging bed costs $250 per day and big lounge chair is between $50 to $25 per day (depends on the day and time!) or you can use the regular chair for free charge!The forum shops are great for a fashionista... from reasonable shops (Banana republic, Gap, H&M, etc.) to the high-end stores like Dior, Coach, LV, etc. There are plenty of restaurants in this place (Bobby Flay's Mesa Grills, Nobu, Gordon Ramsay pub and grills, Michel Richard's Central, etc.) The Central is opened 24 hours... There is a food court with reasonable prices. For coffee and sweet, you can get from Payards or Starbucks!This place is huge... You will need a comfortable shoe to explore this place!After staying at the Mandalay, Bellagio's and Cosmopolitan, we probably would stay here again!"
Caesars Palace,Yelp,"We booked our stay here for our business trip earlier this year due to the fact that we were anticipating having our celebratory dinner at Bacchanal (still closed) and also because it's a centralized location on the strip. You can skip the line and check in at their self check in kiosks. This is not a shabby place to rest your head after a day/night of fun sight seeing, gambling, eating, etc, etc...COVID precautions: There were hand sanitizer stations located throughout the hotel/casino and even masks dispensers. However, we did notice quite a few people walking around without masks on and no staff in sight to enforce them to wear one. They encourage no more than 4 people in the elevators. At a glance, I didn't see any slot machines turned off for social distancing purposes. We stayed in the Forum Tower, and I really liked that area of this grand hotel. Our rooms were close to the food court, the Forum shops, the Coliseum (still temporarily closed), and the Uber pick up/drop off designated area. I've read that other people said the rooms were old and dated, but I thought my room was just fine. I loved the rainfall shower head and I realized I need to have a TV screen embedded in my bathroom mirror at home as well (dreaming). Although I didn't get to explore the entire hotel, I would consider staying here again the next time I'm in town mainly for the location. The majority of the other hotels are within a mile radius so they are accessible within walking distance. I will forever remember Caesar's Palace as the first Vegas hotel casino I stayed at on the first of many trips to Sin City!"
Caesars Palace,Yelp,"They charge for parking but you get 1 hour free...Except they took so long on the Membership Rewards Card line, I had to pay $15.00 just for the privilege of getting a card :pYeah, no. Minus one star."
Caesars Palace,Yelp,"When people think of Las Vegas, one of the first hotels that come to mind is Caesar's Palace. It now stands as one of the oldest, most opulent, and iconic hotels from an era passed. That's not to say that Caesar's Palace looks or feels old, far from it. This venerable hotel (established 1966) remains one of Vegas's class acts and continues to be the [literal] center point of ""The Strip."" It is one of the largest hotels in Las Vegas. The architecture, layout, and luxury are undeniable. It is also one of the busiest hotels, if not the busiest. From the Forum to the Forum Shoppes to the Nobu Hotel (its hotel within a hotel) to Baachannal Buffet and Omnia Night Club, you must visit Caesar's Palace. That's not to say it doesn't have a few dings in the fender. It hasn't been remodeled since the mid-nineties, I know because I stayed here. And it does show a little age around the edges. The service is certainly not what it used to be compared to pre ""player club card days"" when casino hosts knew all their guests and comping was the norm. And prices, well, like every other hotel on the strip, they no longer rely on gaming revenue for their sole income. So be prepared to spend a few dollars when you stay at Caesar's Palace.All in all, a weekend in Las Vegas requires that you at least stay at Caesar's Palace once in your life to experience the Glitz and Glammer of Sin City, Nevada. When you do, be sure to make it to Bacchanal, one of the best buffets in all of Las Vegas. And I hope you're a pool goer because Caesar's seven swimming and sun-bathing pools are, in my opinion, the class act of sun worshipers."
Caesars Palace,Yelp,"I've been visiting this casino for years. But this review is based upon my most recent staycation I had. I needed some much needed alone time away from my kids. Caesars Palace had a deal I just couldn't turn down. I'll just list all the pros and cons to make this review shorter. Pros:1. My room was beautiful. I booked a premium room in the Octavius tower. Well worth the upgrade. It was spacious and very clean. 2. I don't use the bath tubs in hotel rooms because I think it's yucky, but that's just me personally. But the shower was roomy and had good water pressure. 3. My view of the pool was really pretty. 4. The employee at the front desk was very friendly and wiped down the counter before she called me up. Cons:1. The walk from the parking garage to front desk was so far. 2. People were not social distancing through out the casino. People had their masks on half-assed with their nose still exposed. Like what is so hard about wearing it correctly?!?!? 3. The clientele I saw through out the property weren't the best. No need to go into further detail, but I was thinking to myself ""what happened to this place?"" 4. The walls in my room were thin. I could hear people who were talking in the hallway. I had to put a towel down by my door to block the gap that was there.5. The bed was not comfy at all. I actually woke up with an achy lower back.6. Since I had a view of the pool, I could see that they took out some chairs for social distancing. This meant that the pool got busy by 9:30 am and I saw some people sitting on the ground. With all that said, would I stay here again? Only if I got a killer deal on a room, but I wouldn't recommend it to anyone."
Caesars Palace,Yelp,"This is our first time booking with Caesars Palace, maybe last time too.  The room is certainly spacious and looks very presentable.  However, the resort MUST improve their housekeeping services.  We found obvious black grime in one of the sinks; several pubic hair and blood stains on both bed sheets; also previous guests' hair everywhere in the shower...   really disgusting! Ummm, I really wonder how they follow the Covid 19 cleaning guidelines.  Ofcourse, after few calls to the front desk, the sink was cleaned, sheets were changed.  I would still give them the credit on fast response.  Other than that, Ceasar Palace is really big.  Personally, I would stay choose to stay at Palace Tower instead of Octavivs Tower.  Palace Tower is located much closer to swimming pool and self parking, shops and restaurants."
Caesars Palace,Yelp,"Caesars Palace used to be a great hotel and it's gone down hill. We recently stayed at Caesar's, and it was a completely different experience from when I stayed here in the past. Right when you enter the casino, you'll be hit with the smell of tobacco and cannabis smoke, and many people who aren't wearing masks. Check-in line is super long, and you are expected to wait 20-30 minutes to check-in. They do have an express check-in section, but that was also very long. I expected this though since it was the time of when guests were allowed to check into their hotels.Upon arriving in our room, there what appeared to look like barf stain and trash leftover from the previous guest. We requested a nonsmoking room, and the room smelled like smoke. I was extremely disappointed to see that our room was not clean.My husband called room service, and asked about whether the room has been serviced prior to our arrival. The person we spoke to didn't apologize for the uncleanliness of the room, and told us that they can come clean or we can go down to front desk and request a break room. We went down and waited in line again, and we were given a different room along with a drink credit. Upon arrival of our now second room, the smell in the room was completely different and smelled smoke free. There was a stain on the bench next to the bed, but at this point we were over it, since it looked like they tried to clean it before. The sinks were leaky, and we later found out that tv didn't work, soI texted ""Ivy,"" their mobile text helpline. No response. I called front desk instead, and they sent someone over. 35 minutes later someone came and fixed the tv, and right when maintenance left. I got a response from Ivy also 35 minutes later to accept terms for texts from Ivy. Why is this coming in 35 minutes later? What am I paying the $50.02 resort fee per night for?The resort fee is supposed to include WiFi for two devices, pool access, and gym among other amenities. In my opinion, the pool should be included in the actual hotel price, and second, the the WiFi sucks. Your devices will be disconnected from the WiFi and you will manually have to connect to it over and over again. You won't be automatically connected once you register. This is annoying, and is not worth fifty bucks a night!  The gym is also open, but with limited capacity because of COVID. Half the pools were closed. My question is, how can you still charge your guests a ridiculous resort fee, one of the highest on the strip for half access and limited services?  I'm glad they're abiding by health regulations, but the fees do no match what guests are receiving.On top of all of this, one of the elevator at self parking doesn't stop on the third floor. It'll barely open on the third floor and then it'll close on you. Not safe. Never again."
Caesars Palace,Yelp,"Recently stayed here with my fiancé and I loved it! We got a room at the Augustus Tower with a strip view and it was absolutely gorgeous!! We were able to see the Paris Eiffel Tower and the water show at the Belagio which was such a nice touch. We had one King sized bed and we got a nonsmoking room. Our room was very clean and our housekeeping lady was a sweetheart! She did such a great job cleaning our room and making sure we had everything we needed. Gotta respect those who are working during a pandemic! The room itself was super spacious for us! There was a couch and coffee table by the window and the bathroom had a private toilet, stand in shower and a bathtub with jets inside. We were also able to see the water show hourly which was so nice! Most of the restaurants were open. Their buffet is closed at the moment though which was unfortunate because we wanted to check it out. We ended up eating at the Trevi Italian restaurant during our stay at it was really good! They also have a Fat Tuesday at the forum shops that's open which we HAD to go check out. Masks weren't strictly enforced unfortunately and I did see a few people in the casino area and forum shops without them. I didn't see the slot machines being cleaned or wiped down very often either so I would keep your hand sanitizer with you at all times and not touch your face until you can get somewhere where you can wash them. The pool was fantastic! Definitely the best pool I've ever seen in Vegas. They have you wear your mask around the pool area but you can take it off once you're in the water and when you're sitting down. Masks again though weren't very strictly enforced and many people were walking around drinking without their masks on. I wish that was more enforced but I understand there's only so much they can do when people are drinking and what not. Overall we had an amazing time and would come back to Caesars palace again! Their prices are very affordable right now due to COVID so I would take advantage of them before they start to go up again! Our room was only $50/night plus the resort fee which is a steal!!!"
Caesars Palace,Yelp,"No complaints here! After staying here for three days, I can definitely say this is the most POPPIN hotel on the strip during Covid. We visited a few other places, but I could tell the most people were  here.We stayed in a suite on the 9th floor in the Palace Tower. The suite consisted of a living room with a dining area, bar with mini fridge and microwave, 4 bathrooms, 2 bedrooms and a his/her closet. This was the best room for our three night stay! So comfortable! And even more, absolutely stunning!Caesars has taken a lot of precautions because of covid. Loved the fact there were so many sanitizing stations throughout the hotel. There is a maximum of four people allowed in the elevators, and there are 4 stickers on the corner in order to help you remember. All the rooms are ""sealed"" and state that they have been sanitized. Additionally, you can make reservations to the pool or order takeout/delivery through a card with a QR code that is available in your room."
Caesars Palace,Yelp,"This hotel, out of the 12 different hotel rooms I've stayed in is by far the worst. Literally felt like a best western that upgraded their bathroom to have a tv in it. Caesars in my opinion is a great place to hangout, but not necessarily stay at."
Caesars Palace,Yelp,"Ah man, Caesars Palace was a great hotel to stay at during my last trip to Vegas. It was my first time staying with the brand as I'm usually pretty loyal to my MGM Properties, but this stay has me reconsidering things.Check in was a breeze. I didn't realize until after but because I'm diamond with their gaming rewards program, there is actually a side check-in off near the elevators instead of the main check in. There was no line to check-in so I didn't really waste any time. Checking in was a breeze and they fortunately got me to my room early.The room was clean and had an amazing view of their pools. The room featured ample seating which included a couch. The bed was comfy which is a huge plus for me. As a tall person I took full advantage of their tub, but all of the tubs in Las Vegas take forever to fill up because of their size, not complaining just making a statement.The property itself is really large. I did feel like no matter where I went inside of Caesars it took a long time. I'm not newb to Vegas so I know things are naturally far apart, but I've never felt like this inside of the property itself.It's got a great food court. Plenty of amazing restaurants on property. The forum shops. A great casino, which honestly is one of my favorites on the strip.I love their pool and rented a cabana at the Venus pool which is the rental only pool so it's nice and relaxing, a perfect way to unwind during your stay.The valet was great. Super friendly staff. The car was requested and probably less than 5 minutes each time I had it back, which was amazing. I loved the location of the hotel because it was more centralized than staying where I usually stay with the MGM properties. I felt like I was more in the mix.Definitely one of my top stays in Vegas and probably where I'll book next when I go back."
Caesars Palace,Yelp,I stayed hear the week of September 26 2020!!The worst vacation I have ever had in my entire life!!!COVID-19 didn't help but Caesars Palace made it worst by 10 times!!!!!There is no house Keeping because of COVID-19!!!The hotel is filthy and A ton of Homeless people all over the outside  and inside of the hotelThe rooms are dirty and I don't recommend staying hear!!!Everyone is smoking weed and doing Heroine out side the hotel and on the strip!!!Definitely not a family oriented hotel!!!Cesar palace pools are not heated!!Ice cold poolsThis is the worst hotel in Vegas!!!The staff are rude!!!The slot machines are outdated!!!The restaurants are a rip off !!!Americana restaurant charges $25 per person for breakfast. The pizza place in Caesar Palace charges $43 for a 16 inch pizza with just cheese!!You will have to definitely leave the hotel to get cheaper food !!They lowered the room rates to $100 a night from $150 but the raised the food price up by 90 percent!!!Also the are so pet friendly that everyone is letting their dogs sleep in their beds at the hotel!!Remember next time u make love to your wife or Significant other. That a day or week before a Golden retriever slept in that bed!!!! If u  are Allergic to any pets that this may not be the place for you because everybody's sleeping with their animals.The only good thing was Margaritaville across the street for food !!!We have not seen any police in Las Vegas in 3 day !!So much crime !!U should carry a gun to protect yourself in Vegas!!!Will never return to Las Vegas!!!Absolutely disgusting!!!!If u love shooting up Heroin then Caesar Palace is for You!!!
Caesars Palace,Yelp,"Had a great stay at CP! It was our first time staying here and it did not disappoint. We stayed in the Augustus Tower which was very nice, our room was perfect and the bed was spectacularly comfortable! We had a great view of the Bellagio fountains which a nice treat.  As far as Covid precautions, I'd say they were doing a fine job. The mask police are EVERYWHERE in Vegas anyways (better put that mask over your nose!) and sanitizer stations were placed throughout the hotel and casino. I mean, if you're afraid of COVID you probably shouldn't be going to Vegas anyways but that's just my opinion  Overall, CP was great!! It's HUGE and really loved the restaurants, shopping and overall ambience."
Caesars Palace,Yelp,"Visited Caesars Palace twice since they reopened and have been impressed both times.   I stayed in the Octavius Tower the 2nd time and everything was top notch.  Everyone was wearing masks and the employees were pro-active in making sure people were wearing them properly, even those who were smoking.  Once, I forgot to wear one coming down from my room and they quickly found one for me.  No judgement, no scolding, just working together to ensure everyone's safety.  The room was perfect, overlooking the pool.  A nice sofa and table made it easy to bring food back up to the room.  I saw some other reviews with pictures of scuffed and damaged furniture, but I saw none of that in my room.  Once I figured out the shortcut to casino behind the now defunct Bacchanal Buffet, it made trips to the car a little easier, but the parking garage is quit the walk as the Octavius Tower is on the other side of complex.I liked the markings in the elevator where to stand to attempt some sort of social distancing.  I liked that they had every slot machine turned on with small plaques encouraging social distancing.  This allowed couples to play together and your favorite machine wasn't turned off.  Caesar's always had great dealers and they didn't disappoint my last two trips.   The cards weren't working to my favor, but the dealers made it fun.   The servers seemed to be having challenges as orders took a long time, or never arrived.  I love their food court, especially during COVID-19 so meals are quick or taken back to your room.  Open until 11pm make late night snacks so convenient.  The self service check-in worked well as long as you didn't make the reservation on the same day, but I had to use the kiosk as the app wouldn't let me check in.   Checking out still required me to talk to someone at the front desk in order to apply reward credits.  I hope they'll add that function to the TV check out or self check out soon."
Caesars Palace,Yelp,"Just spent 3 days at Caesars in a comped room!  They offered to upgrade to a suite for $200/night but that kind of defeats the purpose of a comped room.  They did upgrade us to the 47th floor, what he called the VIP floor of the Augustine Tower.  (There is a 48th floor, but that's the penthouse.)   I did ask for a fridge which they delivered in less than an hour for no charge.Room was great.  Nice view of the north strip.  Bed and pillows were super comfortable!  Jacuzzi tub was nice after a long day.  Only thing that didn't work was the Ethernet cable for the internet so had to use wireless, which isn't bad, just noteworthy.My only issue is the parking garage is a good walk depending on which tower you're in.   I like to have my car ready to go on a whim so I'm not a fan of valet as it takes too long to be impulsive.  The other thing is it's SOOOOO big, it can be a bit overwhelming.  Still, it's beautiful inside.  The dealers I had were all super friendly and helpful with tips, and I even did OK on the slots which everyone said are super tight.  I will definitely stay again assuming I get a comped room as I'm too cheap to actually pay for a room in Vegas.  Would rather spend money gaming or going to shows."
Caesars Palace,Yelp,"Big bold fancy and nothing subtle about this place. Stayed few days with the kids. They loved it, pool was great very cold in the hot LV sun. Tried to social distance Best we could, but not everyone following safe guidances :(Ate at difara's pizza, which was best of the group of restaurants available.For pool, get there early to stake chairs under the tree shades if possible.Rooms are big and fancy, shampoo and soaps higher grade too.Cell phone signals are poor, without internet WiFi it won't work well. Despite the high resort fees, it was a great place to stay. Good place to go if you want to impress with the lux Vegas experience.Place is big, really big. You'll get lost many times and walk a lot."
Caesars Palace,Yelp,"Cool place fun but what I didn't like about Caesar Palace was the security. They are many men on the floor but security from people who can just take elevators to different floors of the building. My previous stay at MGM Grand, allowed you to access your floor with your keycard. Which provided a better ""peace of mind"". -Sha"
The NoMad Hotel Las Vegas,Yelp,"As soon as I walked in the door I was greeted by a concierge and was assisted with pre check-in and directed towards the NoMad's front desk. The front desk agent was very friendly and knowledgeable and was very thorough and detailed when explaining what the property had to offer, as well as what benefits/perks I would be receiving as an AMEX Fine Hotels & Resorts guest. The property recently reopened on September 30th and is the strip's first smoke free casino. My room was very spacious and had a view of the T-Mobile Arena and Allegiant Stadium (strip view would've been nice). I did notice the room was a bit dusty which I'm sure was due to no one staying at the property since it had been closed. Although some of the property's dining establishments remain closed, they do offer various choices. You get the feeling you're in an old New York building, which is pretty cool IMO. I definitely see myself staying here again and would recommend it to anyone looking for a room right on the strip."
The NoMad Hotel Las Vegas,Yelp,Proscellings are tall rooms was fresh and clean staff was pretty friendly no casino at this hotelconsnot a standalone hotel rooms was just too warm.overall I am definitely going to come back
The NoMad Hotel Las Vegas,Yelp,"I've stayed at The Nomad Hotel a few times.  First off, let me just get this out of the way - it is very dark in the public spaces of the hotel!  The rooms I've stayed in though are nice and bright.  On each of my stays I had a Salon Double room.  I really like the size and layout of that room, the beds are very comfortable, the bathroom has two sinks, and there's no bathtub next to the bed :p  Btw the shower in the bathroom doesn't have a door and is half open - just know it can get a little cold because of that.The hotel doesn't have a lot of food options, but Park MGM does and it's just an exit door away from Nomad.  There's also The Park across the street and Aria right next door with more food and entertainment options as well.  Plus, it's not hard getting to hotels mid-Strip as you can take the tram from Park MGM to Bellagio.  The one bummer about Nomad is that it's not listed as a pick-up location on ride share apps.  You can go next door to Park MGM to get picked up, or text your driver to pick you up at Nomad and hope they go there rather than Park.  Overall though it's a nice hotel in a great location with very good service, and it has become one of my favorite places to stay at on the Strip."
The NoMad Hotel Las Vegas,Yelp,"Valentine's Day weekend 2020 at The NoMad Hotel Las Vegas...YES PLEASE and THANK YOU!This boutique hotel is located on the top 4 floors of Park MGM.  Now if you have ever stayed at Park MGM, The NoMad Hotel Las Vegas is quite the upgrade.  Park is nice too, but NoMad is AMAZING.  From the hard wood floors, to the big comfy bed, to the stylish decor, this Vegas gem is well worth the upgrade and money.  The rooms are beautiful!The NoMad Hotel Las Vegas shares a casino, and several other amenities with Park MGM.  However, NoMad also has its own restaurant and pool.We had the best time at The Nomad this weekend, and will definitely be putting the NoMad into our Vegas Hotel rotation."
The NoMad Hotel Las Vegas,Yelp,"One of the definitions of ""nomad"" is an individual who roams about.  Surely, if I were a ""nomad"" visiting Las Vegas, I'd be willing to set my stay here in this hotel.  The NoMad Hotel Las Vegas is located in the upper floors of Park MGM (formerly Monte Carlo).  Its driveway is located on West Park Avenue off of either South Frank Sinatra Drive or South Las Vegas Boulevard.""Designed by French architect and designer Jacques Garcia, each of the 293 rooms and suites at NoMad Las Vegas are residential in feel and decorated in his timeless style with a distinct New York sensibility. Every room is appointed with custom furnishings, original artwork curated by Paris-based design studio be-poles, Bellino linens, and large flat screen TVs. Many rooms also feature freestanding pedestal bathtubs and separate water closets."" - NoMad websiteChecking in was very easy as the NoMad Hotel's lobby is separate from Park MGM.  Walking into the lobby, you could already feel a French luxury influence but not over-the-top Bougie or hoity toity.  We were greeted by Nadia at the front desk and she was so friendly and polite.  I provided my name and reservation confirmation number which she confirmed within a few seconds on her hotel system.   She then assigned us our room and keys while reminding us that for security reasons, we'd need to tap our room card in the elevator whenever we select our floor.We usually stay in M life properties whenever we're in Las Vegas because of convenience, services and value.  Our room was very comfortable but we only used our room for catching some needed ""shuteye"" after gambling the day or night away.   The room was decorated well but was bit small in comparison to rooms or suites that we've stayed in.  We did have a nightly issue with blaring music coming from South Las Vegas Blvd that didn't end until 3 AM.  We just endured it for 30 minutes to an hour as we were in our room by 2:00 AM - 2:30 AM.  Ahh, Las Vegas is a ""city that never sleeps"".The NoMad Hotel is connected by monorail to City Center and the Bellagio.  During the Spring/Summer, we'll usually ride the Aria Express tram (0.4 mile track) if we're needing to get to the intersection of Flamingo Road and Las Vegas Boulevard or during cooler Fall & Winter months, we'll walk it (about 1 mile, as the crow flies).  We rarely rent a vehicle whenever we visit this city as we we are willing and able to walk up and down The Strip even though we'll stop into casinos along the way.  However, being M life members has its benefits as we are at a tier that allows us to utilize the parking garage without charge with in-and-out privileges.We're already looking forward to returning to stay in this hotel."
The NoMad Hotel Las Vegas,Yelp,"MGM Resorts and Casino has been on a quest to expand and remodel their hotel portfolio in Las Vegas, starting in 2009 with the opening of a brand new hotel on Las Vegas strip the Aria Resort and Casino, followed by in 2014 The Delano Hotel makeover, what was once known as The Hotel, was its namesake implies inspired by South Beach with predominantly white walls and furniture, the opening of the new MGM's new concert and entertainment venue T-Mobile Arena, and now the total transformation of the uninspiring ""Monte Carlo Hotel""  into the hip and quirky MGM Park Las Vegas, tying up nicely with the arena.The NoMad takes off what was one of the best Las Vegas ""secrets"", Hotel 32, as in 32nd floor of the Monte Carlo Hotel, the NoMad boutique Hotel better known for their New York location, also London, UK, Los Angeles, and now Las Vegas, housed in a New York turn of the century Beaux Arts building with a distinctive over the top ritzy french decor.Nestled on the top floors of MGM Park, NoMad with  ""partnership"" with MGM Resorts, brings the same  sophistication to the NoMad Las Vegas, elegant and spacious with all the grandeur of the best european hotels.Interior designer Jacques Garcia was entrusted with the creation of NoMad Las Vegas, from the dimly lit and cozy waiting area, concierge, check in desk, restaurant and lounge, predominantly ruby red and green soft velour fabrics, marble floors, and wood accents, to the dedicated elevators, their stylish halls and chic rooms.The bedrooms are luxurious, elegant touches from bathroom and door hardware, turn of the century details like hexagonal tiles in the bathroom floor, marble countertops, Lefroy Brooks Ltd, classic british brassware, and leading Italian design handle manufacturer Valli e Valli, to the hidden bar and safe trunk, elegant soft velour fabric sofa, classic lamps, wood floors and persian rugs, MGM and Sydell group have made a great rendition of the original NoMad NYC. However there are some very annoying nuances with the NoMad, the air conditioner seems like it's on most of the time but doesn't seem to be able to keep the room cool, the decor is somewhat between a boudoir and a funeral home, and room charge is frustrating in sister MGM properties, I had several MGM employees argue with me about the existence of the hotel, which is one of the reason I disliked the whole experience. It appears, unknown to me or anyone else at the NoMad LV, guest profile is under Park MGM and not NoMad, absolutely ridiculous, MGM couldn't pay IT to add the damn NoMad to their hotel portfolio, which btw, you are not allowed to use Park MGM services like concierge while at the NoMad, and made even worse by the rudeness of just about everyone at Park MGM, which in my opinion fails in just about every aspect of hospitality."
The NoMad Hotel Las Vegas,Yelp,"We stayed here for a mini vacay. Initially, I thought I was staying at the Park MGM but upon checking in, I found out I was staying at the NoMad. We have stayed a number of times at the MGM Grand, so we were confident in our decision staying here. What I like is that they are centrally located on the Strip. Upon checking in, you are steered away from the hustle and bustle of the Park MGM and you are secluded away to a more posh, and more luxurious hotel. We lived our room and all the amenities. There's hardwood flooring throughout and it had a Victorian theme with crystal drinking glasses which was a welcoming touch compared to other hotels. The room was spacious with a fine view of the pool and some of the hotels surrounding the hotel. We were so pleased with how centrally located this hotel was. We've been to Vegas a number of times and we've been and seen most of the sights so the NoMad was perfect for all our excursions. NoMad will be on top of our list of places we'll stay if we come back!"
The NoMad Hotel Las Vegas,Yelp,"I was curious what it would be like to stay in a small hotel within a hotel so I booked our stay at the NoMad. Now I know. It's not that great.Upon arrival we really liked that the Nomad had its own separate valet area and lobby making check-in a breeze. Those are the only two things this hotel had going for it. I would venture to guess that having it's own pool might be a perk as well, but we didn't use the pool since our visit was in January. I had requested a classic king room but they upgraded us to the grand suite. I wish they hadn't because the layout of the 700 sq. ft. suite was bizarre and didn't suit us (pun intended). The only toilet in the room was located in the half bath by the front door. The bathroom in the bedroom only had a walk in shower and a sink. There was also a huge bathtub right next to the bed. I'm not sure why they spread out all the bathroom elements in this manner. Gotta pee at night? Gotta walk through the bedroom, the living room, and the foyer to get to the toilet! The next issue I had with our room was the noise. Our room overlooked the T-Mobile arena. They venue had music playing all day long outside in their plaza for no reason. It felt like our room was overlooking a pool. It made a daytime nap difficult. The room also had hardwood floors which design wise is a poor choice for a hotel. While it's aesthetically pleasing it doesn't do much to muffle noise. I could hear the people in the room above us dropping things, coughing, laughing and talking. Did I mention that was what woke me up at 7:45 am! If you plan to stay here pack earplugs.We also were involved in a hit and run incident just outside the hotel in which an MLife SUV driving recklessly aggressively cut off the Uber we were in & grazed the vehicle forcing the driver of our car to have to veer off the road. The MLife SUV did not stop. I was pretty shaken by the incident because watching come at me like that was scary. I was shook and my entire body tensed up and I was in physical pain after. I tried to report the incident to the Nomad hotel staff and security but they did absolutely nothing. Not one person even apologized to us. That's pretty much sums up what it will feel like to stay here. Expect zero service. Our room wasn't serviced whIle we were out, the complimentary coffee we were offered in the lobby was awful so pretty much this place was in  one word... underwhelming."
